date,PENN,KHC,FANG,CHTR,NCLH,CCL,RCL
2020-12-07,11250424689.0,41059197556.0,7203315402.1710005,143577017391.0695,7193036775.0,17980000775.0,17090004328.155
2020-12-08,12248734533.5,41963480000.00001,7282229902.1710005,139909342366.96524,7640905102.5,18266750000.0,17343359968.77
2020-12-09,11611184689.000002,41816841222.00001,7470046885.658,135840951941.41815,7399327641.0,17584750775.0,17247043078.155
2020-12-10,11746470155.5,41670197556.0,7881980102.1710005,138785204738.04712,7448186275.435349,17298000000.0,16884806190.615
2020-12-11,11572309689.000002,41633540000.0,7908811347.8289995,137460715841.0695,7195751128.5,16523000000.0,16009576890.615
2020-12-14,12286055311.0,42061237556.0,7410071707.829,137019914621.08185,6897172243.5,16220750000.0,15507052681.23
2020-12-15,12920494378.0,41951262444.0,7601044639.999999,136304949762.30156,6845599255.564651,16685750774.999998,15504959878.155
2020-12-16,13797515466.5,42073460000.0,7520552165.658,135492950412.15134,6910743739.56465,16864000000.000002,15421205668.77
2020-12-17,14234470000.000002,42305640000.0,7478727165.0,137928927161.0,6897172243.5,16763250000.0,15481927318.77
2020-12-18,14296670311.000002,42488940000.00001,7234881360.000001,137511331400.0,6834742113.0,16631499225.0,15136441859.385
2020-12-21,14417960000.0,42244540000.0,7105461580.000001,138078671095.5,6726167973.0,16321499999.999998,15038030700.0
2020-12-22,14884460000.0,42024580000.0,6952367450.0,135212445645.0,6264727878.0,15352749999.999998,14592041068.77
2020-12-23,14941995000.0,42525600000.0,7544226042.171,136549595708.00002,6650166075.0,16228500000.000002,14954276281.23
2020-12-24,14719630622.0,42745559999.99999,7615249250.0,138458301496.4305,6671880903.0,16151000000.0,14795144937.54
2020-12-28,13793627500.0,43026620000.0,7517585790.0,136065955895.09999,6929744485.5,16825250000.0,15610340855.837
2020-12-29,13725985000.0,42647800000.0,7418151000.0,138796041342.42,6891743536.5,16608250000.0,15334070799.999998
2020-12-30,13542495000.0,42366740000.0,7776431910.000001,136397824080.21,6959602374.0,16887250000.0,15794521250.0
2020-12-31,13430535466.5,42354519999.99999,7639117515.666,138080121935.28445,6902600950.5,16786500000.0,15995834898.326002
